datetime,symbol,open,high,low,close,volume
2019-03-06,BITKUB:ETHTHB,4221.0,4386.0,4202.0,4281.0,984.8186984
2019-03-07,BITKUB:ETHTHB,4281.0,4308.0,4205.0,4228.0,64.40283932
2019-03-08,BITKUB:ETHTHB,4228.0,4354.0,4228.0,4251.0,64.21254217
2019-03-09,BITKUB:ETHTHB,4300.0,4339.0,4153.0,4299.0,525.3258989
2019-03-10,BITKUB:ETHTHB,4260.0,4329.0,4211.0,4309.0,1105.25406544
2019-03-11,BITKUB:ETHTHB,4309.0,4338.0,4200.0,4227.0,717.62647978
2019-03-12,BITKUB:ETHTHB,4227.0,4230.0,4043.01,4230.0,593.51219548
2019-03-13,BITKUB:ETHTHB,4230.0,4230.0,4170.0,4185.0,402.25639871
2019-03-14,BITKUB:ETHTHB,4185.0,4229.0,4100.0,4211.0,406.67613804
2019-03-15,BITKUB:ETHTHB,4216.0,4260.0,4118.0,4259.99,184.19725155
2019-03-16,BITKUB:ETHTHB,4259.99,4499.99,4153.02,4301.04,62.58709605
2019-03-17,BITKUB:ETHTHB,4301.05,4470.0,4301.03,4350.0,4.92169906
2019-03-18,BITKUB:ETHTHB,4320.0,4400.0,4280.0,4387.0,68.04764521
2019-03-19,BITKUB:ETHTHB,4376.99,4388.0,4240.0,4276.0,242.07523553
2019-03-20,BITKUB:ETHTHB,4284.0,4399.0,4244.0,4277.0,625.69189603
2019-03-21,BITKUB:ETHTHB,4272.1,4350.0,4155.0,4273.0,263.524354
2019-03-22,BITKUB:ETHTHB,4154.0,4342.0,4154.0,4238.02,791.85935265
2019-03-23,BITKUB:ETHTHB,4330.0,4396.0,4250.01,4300.0,79.1028273
2019-03-24,BITKUB:ETHTHB,4394.99,4394.99,4276.0,4276.01,12.13288039
2019-03-25,BITKUB:ETHTHB,4387.0,4389.0,4270.0,4345.0,78.35012282
2019-03-26,BITKUB:ETHTHB,4346.0,4364.0,4050.0,4304.0,438.07366801
2019-03-27,BITKUB:ETHTHB,4200.0,4350.0,4200.0,4225.04,37.04772572
2019-03-28,BITKUB:ETHTHB,4350.0,4400.0,4200.0,4400.0,9.10009178
2019-03-29,BITKUB:ETHTHB,4200.01,4400.0,4200.01,4399.0,38.68237064
2019-03-30,BITKUB:ETHTHB,4390.0,4562.0,4270.0,4538.0,55.17159029
2019-03-31,BITKUB:ETHTHB,4390.07,4590.0,4201.01,4551.0,472.54474694
2019-04-01,BITKUB:ETHTHB,4554.0,4598.0,4300.0,4588.0,395.07127267
2019-04-02,BITKUB:ETHTHB,4588.0,4999.99,4350.01,4986.0,203.68659457
2019-04-03,BITKUB:ETHTHB,4917.0,5593.0,4917.0,5593.0,390.94528133
2019-04-04,BITKUB:ETHTHB,5592.99,5592.99,5000.0,5084.0,587.91242244
2019-04-05,BITKUB:ETHTHB,5072.0,5320.0,4900.01,5309.0,848.57832401
2019-04-06,BITKUB:ETHTHB,5309.0,5400.0,5109.51,5400.0,293.86834344
2019-04-07,BITKUB:ETHTHB,5388.0,5499.01,5210.0,5414.0,306.71176395
2019-04-08,BITKUB:ETHTHB,5414.0,6018.0,5237.0,5646.0,534.515046
2019-04-09,BITKUB:ETHTHB,5890.0,5989.99,5646.0,5780.0,254.11538279
2019-04-10,BITKUB:ETHTHB,5786.0,5921.99,5680.02,5889.99,577.84881843
2019-04-11,BITKUB:ETHTHB,5736.0,5865.0,5203.0,5425.0,728.9422383
2019-04-12,BITKUB:ETHTHB,5425.0,5431.0,5200.0,5391.0,354.07921028
2019-04-13,BITKUB:ETHTHB,5269.0,5392.0,5238.0,5320.0,491.84453502
2019-04-14,BITKUB:ETHTHB,5321.0,5329.0,5238.0,5328.0,677.700761
2019-04-15,BITKUB:ETHTHB,5266.0,5445.0,5247.0,5417.0,268.3545815
2019-04-16,BITKUB:ETHTHB,5404.0,5639.0,5107.0,5181.0,373.02425501
2019-04-17,BITKUB:ETHTHB,5204.0,5638.0,5204.0,5635.0,164.93498474
2019-04-18,BITKUB:ETHTHB,5600.0,5634.0,5210.0,5464.0,78.79027089
2019-04-19,BITKUB:ETHTHB,5464.0,5611.0,5344.0,5450.0,954.3830531
2019-04-20,BITKUB:ETHTHB,5530.0,5597.0,5405.0,5454.0,1079.98304064
2019-04-21,BITKUB:ETHTHB,5450.0,5558.0,5300.01,5400.0,408.23584055
2019-04-22,BITKUB:ETHTHB,5400.0,5499.0,5400.0,5421.0,75.14882915
2019-04-23,BITKUB:ETHTHB,5421.0,5704.0,5421.0,5575.0,149.67296157
2019-04-24,BITKUB:ETHTHB,5626.0,5626.0,5200.0,5278.0,943.6177946
2019-04-25,BITKUB:ETHTHB,5254.0,5488.99,5200.0,5388.0,150.27046116
2019-04-26,BITKUB:ETHTHB,5394.0,5488.98,4941.0,4995.0,533.78364131
2019-04-27,BITKUB:ETHTHB,4975.01,5115.0,4975.01,5071.0,315.59194532
2019-04-28,BITKUB:ETHTHB,5070.0,5239.0,5053.25,5134.0,627.96067323
2019-04-29,BITKUB:ETHTHB,5125.0,5149.99,4836.0,4941.0,961.05766375
2019-04-30,BITKUB:ETHTHB,4941.0,5122.0,4887.0,5088.0,621.7416006
2019-05-01,BITKUB:ETHTHB,5097.0,5229.0,4969.01,5006.0,540.12932918
2019-05-02,BITKUB:ETHTHB,5005.0,5148.0,4969.01,5105.0,139.66667534
2019-05-03,BITKUB:ETHTHB,5103.0,5315.0,5030.0,5315.0,43.61193104
2019-05-04,BITKUB:ETHTHB,5310.0,5310.0,5060.0,5107.0,104.20125143
2019-05-05,BITKUB:ETHTHB,5105.0,5188.0,5050.0,5128.0,195.00760153
2019-05-06,BITKUB:ETHTHB,5124.0,5475.0,4938.0,5417.0,452.33909245
2019-05-07,BITKUB:ETHTHB,5427.0,5721.0,5325.0,5538.0,776.49306954
2019-05-08,BITKUB:ETHTHB,5543.0,5543.0,5204.0,5433.0,566.52470925
2019-05-09,BITKUB:ETHTHB,5423.0,5533.0,5302.03,5410.0,128.35022006
2019-05-10,BITKUB:ETHTHB,5410.0,5600.0,5350.0,5575.0,384.86377939
2019-05-11,BITKUB:ETHTHB,5430.0,6149.0,5430.0,6147.0,312.01547728
2019-05-12,BITKUB:ETHTHB,6027.0,6555.0,5763.0,5813.0,611.29332811
2019-05-13,BITKUB:ETHTHB,5917.0,10000.0,5917.0,6342.0,269.66654625
2019-05-14,BITKUB:ETHTHB,6342.0,6726.67,6100.0,6668.99,66.22613156
2019-05-15,BITKUB:ETHTHB,6450.0,7400.0,6405.01,7400.0,80.01304324
2019-05-16,BITKUB:ETHTHB,7493.0,8794.0,7420.0,8395.0,226.08564173
2019-05-17,BITKUB:ETHTHB,8434.0,8489.0,7212.0,7465.0,556.97385806
2019-05-18,BITKUB:ETHTHB,7523.0,7883.0,7199.0,7765.0,796.48327286
2019-05-19,BITKUB:ETHTHB,7721.0,8230.0,7550.0,8068.0,553.92321936
2019-05-20,BITKUB:ETHTHB,8063.0,8250.0,7704.0,7772.0,241.09144475
2019-05-21,BITKUB:ETHTHB,7776.0,8201.0,7738.0,7897.0,233.91402691
2019-05-22,BITKUB:ETHTHB,7964.0,8299.0,7938.0,8061.96,188.82811466
2019-05-23,BITKUB:ETHTHB,8110.0,8110.0,7512.0,7988.0,931.11696657
2019-05-24,BITKUB:ETHTHB,7935.0,8200.0,7722.0,8033.0,258.66253931
2019-05-25,BITKUB:ETHTHB,8016.0,8125.0,7941.0,8000.0,17.09118859
2019-05-26,BITKUB:ETHTHB,8000.0,8098.31,7785.0,7997.51,13.8959892
2019-05-27,BITKUB:ETHTHB,7998.66,8690.0,7901.0,8681.0,78.4824547
2019-05-28,BITKUB:ETHTHB,8605.54,8786.53,8500.0,8580.0,44.14601527
2019-05-29,BITKUB:ETHTHB,8500.0,8807.24,8420.0,8538.0,30.43499617
2019-05-30,BITKUB:ETHTHB,8700.0,9200.0,8500.0,8903.0,112.29000598
2019-05-31,BITKUB:ETHTHB,8800.0,8873.0,7878.0,8379.0,609.64535478
2019-06-01,BITKUB:ETHTHB,8348.0,8899.99,8348.0,8700.0,302.68378386
2019-06-02,BITKUB:ETHTHB,8685.0,8782.0,8500.98,8730.0,363.9180145
2019-06-03,BITKUB:ETHTHB,8728.0,8735.0,8355.0,8404.0,318.73593656
2019-06-04,BITKUB:ETHTHB,8477.0,8508.0,7869.0,8191.85,430.45902834
2019-06-05,BITKUB:ETHTHB,8070.0,8102.0,7760.0,7873.0,560.50531118
2019-06-06,BITKUB:ETHTHB,7882.0,8086.0,7877.0,7940.0,457.20737458
2019-06-07,BITKUB:ETHTHB,7940.0,8100.0,7721.0,8042.0,663.27292452
2019-06-08,BITKUB:ETHTHB,8042.0,8099.0,7861.0,7900.0,116.31489845
2019-06-09,BITKUB:ETHTHB,7890.0,7956.0,7474.0,7569.0,1001.24338445
2019-06-10,BITKUB:ETHTHB,7576.0,7914.7,7416.0,7770.68,712.44563825
2019-06-11,BITKUB:ETHTHB,7794.0,8049.99,7604.0,7715.0,301.44176556
2019-06-12,BITKUB:ETHTHB,7708.0,8178.0,7704.0,8172.0,317.17103843
2019-06-13,BITKUB:ETHTHB,8180.0,8527.0,8031.0,8154.0,626.18855277
2019-06-14,BITKUB:ETHTHB,8169.0,8382.0,8100.0,8186.0,183.75412779
2019-06-15,BITKUB:ETHTHB,8161.0,8450.0,8136.0,8332.0,324.37148445
2019-06-16,BITKUB:ETHTHB,8332.0,8674.0,8225.0,8565.98,450.16818228
2019-06-17,BITKUB:ETHTHB,8430.11,8500.0,8269.95,8368.0,70.72612023
2019-06-18,BITKUB:ETHTHB,8500.0,8555.0,8350.0,8425.0,58.03546651
2019-06-19,BITKUB:ETHTHB,8417.0,8470.0,8330.0,8364.01,80.02548308
2019-06-20,BITKUB:ETHTHB,8440.0,8470.0,8365.0,8386.0,223.78561058
2019-06-21,BITKUB:ETHTHB,8386.0,8889.0,8386.0,8823.0,560.63316304
2019-06-22,BITKUB:ETHTHB,8826.0,9693.98,8714.01,9518.76,329.3020825
2019-06-23,BITKUB:ETHTHB,9456.0,9650.0,9344.26,9483.0,268.82392331
2019-06-24,BITKUB:ETHTHB,9483.0,9792.0,9200.01,9654.74,404.82848769
2019-06-25,BITKUB:ETHTHB,9506.0,9680.0,9506.0,9679.0,48.22943764
2019-06-26,BITKUB:ETHTHB,9586.0,11280.02,9532.0,11280.02,441.08222399
2019-06-27,BITKUB:ETHTHB,11254.0,11494.0,9200.0,9621.0,719.35040236
2019-06-28,BITKUB:ETHTHB,9549.0,9962.0,9000.0,9800.0,317.9050199
2019-06-29,BITKUB:ETHTHB,9800.0,9900.0,9460.01,9607.0,512.96262258
2019-06-30,BITKUB:ETHTHB,9607.0,10367.0,9368.0,9625.0,1100.53228942
2019-07-01,BITKUB:ETHTHB,9625.0,9720.0,8900.0,8968.0,1054.67734479
2019-07-02,BITKUB:ETHTHB,8958.0,9200.0,8200.01,8846.0,475.12154106
2019-07-03,BITKUB:ETHTHB,9000.0,9300.0,8902.0,9100.0,120.69589933
2019-07-04,BITKUB:ETHTHB,9050.0,9500.0,8921.0,9206.0,453.82836607
2019-07-05,BITKUB:ETHTHB,9088.0,9200.0,8819.0,9064.0,773.8305449
2019-07-06,BITKUB:ETHTHB,9023.0,9214.0,9021.0,9131.0,658.11725361
2019-07-07,BITKUB:ETHTHB,9113.0,9215.0,8990.0,9058.0,717.53616895
2019-07-08,BITKUB:ETHTHB,9058.0,9655.0,9058.0,9495.0,1000.97734452
2019-07-09,BITKUB:ETHTHB,9500.0,9860.21,9446.0,9494.0,165.57802933
2019-07-10,BITKUB:ETHTHB,9484.0,9698.99,8817.78,8941.0,182.06274932
2019-07-11,BITKUB:ETHTHB,8983.48,9042.0,8200.0,8453.0,613.79901702
2019-07-12,BITKUB:ETHTHB,8453.0,8664.82,8229.0,8609.0,911.57993676
2019-07-13,BITKUB:ETHTHB,8609.0,8686.0,8359.0,8517.0,735.47053956
2019-07-14,BITKUB:ETHTHB,8505.0,8537.0,7253.0,7500.0,1607.5172357
2019-07-15,BITKUB:ETHTHB,7455.0,8500.0,6493.0,7221.0,1499.60395348
2019-07-16,BITKUB:ETHTHB,7384.0,7410.0,6496.0,6506.0,1338.24820537
2019-07-17,BITKUB:ETHTHB,6480.0,6908.0,6034.0,6805.0,1888.15220793
2019-07-18,BITKUB:ETHTHB,6787.0,6992.09,6420.0,6926.0,1289.47388998
2019-07-19,BITKUB:ETHTHB,6980.0,7057.0,6652.0,6711.0,200.04990645
2019-07-20,BITKUB:ETHTHB,6728.0,7280.0,6728.0,7280.0,324.04534796
2019-07-21,BITKUB:ETHTHB,7280.0,7282.0,6877.0,6935.0,105.27646016
2019-07-22,BITKUB:ETHTHB,6926.0,7000.0,6750.0,6772.0,137.98312372
2019-07-23,BITKUB:ETHTHB,6772.0,6853.0,6450.0,6595.0,300.37171885
2019-07-24,BITKUB:ETHTHB,6600.0,6611.0,6290.0,6599.0,230.51147955
2019-07-25,BITKUB:ETHTHB,6600.0,6798.0,6474.0,6797.0,149.71216537
2019-07-26,BITKUB:ETHTHB,6692.0,6795.0,6469.0,6610.0,107.12077293
2019-07-27,BITKUB:ETHTHB,6581.0,6938.24,6400.0,6400.0,71.71220842
2019-07-28,BITKUB:ETHTHB,6799.99,6875.0,6290.0,6538.0,244.98003703
2019-07-29,BITKUB:ETHTHB,6558.0,6693.0,6254.0,6516.0,545.58538125
2019-07-30,BITKUB:ETHTHB,6596.0,6622.99,6300.0,6560.0,133.73661761
2019-07-31,BITKUB:ETHTHB,6552.0,6649.0,6324.0,6591.66,190.48187135
2019-08-01,BITKUB:ETHTHB,6565.0,6713.0,6475.0,6536.17,199.40205668
2019-08-02,BITKUB:ETHTHB,6536.17,6750.0,6480.0,6608.01,276.7716042
2019-08-03,BITKUB:ETHTHB,6608.02,6900.0,6608.02,6750.0,124.85827269
2019-08-04,BITKUB:ETHTHB,6750.0,6885.0,6556.0,6676.97,26.2270071
2019-08-05,BITKUB:ETHTHB,6650.0,7300.0,6650.0,6894.0,281.96524075
2019-08-06,BITKUB:ETHTHB,6894.0,7154.99,6650.0,6806.95,157.797717
2019-08-07,BITKUB:ETHTHB,6850.0,6973.99,6649.0,6883.17,55.76072149
2019-08-08,BITKUB:ETHTHB,6696.68,7080.0,6696.68,6713.67,67.8615508
2019-08-09,BITKUB:ETHTHB,6713.67,6828.0,6400.0,6544.0,134.38734559
2019-08-10,BITKUB:ETHTHB,6410.0,6500.0,6200.0,6294.47,85.83235048
2019-08-11,BITKUB:ETHTHB,6290.0,6548.15,6203.0,6548.15,35.98259551
2019-08-12,BITKUB:ETHTHB,6450.01,6662.47,6300.0,6450.0,60.35857458
2019-08-13,BITKUB:ETHTHB,6400.0,6518.89,6312.71,6393.76,26.51525238
2019-08-14,BITKUB:ETHTHB,6400.0,6518.89,6170.0,6204.0,150.74857306
2019-08-15,BITKUB:ETHTHB,6174.0,6174.0,5384.0,5787.65,1294.81175837
2019-08-16,BITKUB:ETHTHB,5751.47,5947.0,5601.32,5709.38,1480.35017337
2019-08-17,BITKUB:ETHTHB,5815.25,5844.51,5667.18,5797.0,233.58974333
2019-08-18,BITKUB:ETHTHB,5740.0,6000.0,5612.0,6000.0,111.10958005
2019-08-19,BITKUB:ETHTHB,5919.0,6228.0,5883.0,6172.76,244.89815962
2019-08-20,BITKUB:ETHTHB,6176.02,6199.0,5909.13,5971.0,351.4289726
2019-08-21,BITKUB:ETHTHB,5971.0,6150.0,5651.76,5665.42,173.81112568
2019-08-22,BITKUB:ETHTHB,5659.6,5937.0,5628.3,5890.13,229.63704826
2019-08-23,BITKUB:ETHTHB,5824.54,5999.0,5800.0,5872.0,313.84424904
2019-08-24,BITKUB:ETHTHB,5875.0,5945.81,5645.0,5796.0,253.51699161
2019-08-25,BITKUB:ETHTHB,5848.91,5872.0,5645.0,5733.72,132.98327767
2019-08-26,BITKUB:ETHTHB,5726.05,5986.44,5598.0,5850.96,108.39123892
2019-08-27,BITKUB:ETHTHB,5754.9,5900.0,5616.73,5805.96,286.56262677
2019-08-28,BITKUB:ETHTHB,5809.9,5875.0,5700.0,5862.28,215.73435231
2019-08-29,BITKUB:ETHTHB,5846.05,5847.73,5164.27,5228.5,983.86169985
2019-08-30,BITKUB:ETHTHB,5262.18,5442.0,5200.0,5298.0,168.75625447
2019-08-31,BITKUB:ETHTHB,5298.0,5325.0,5200.0,5247.3,946.01506626
2019-09-01,BITKUB:ETHTHB,5246.54,5327.68,5165.23,5168.51,167.75060332
2019-09-02,BITKUB:ETHTHB,5239.39,5272.37,4805.08,5008.0,457.74762951
2019-09-03,BITKUB:ETHTHB,5000.0,5330.0,4000.0,5251.0,586.20111646
2019-09-04,BITKUB:ETHTHB,5252.0,5319.8,5196.0,5272.59,367.89859912
2019-09-05,BITKUB:ETHTHB,5277.0,5300.0,5150.0,5165.0,219.37244773
2019-09-06,BITKUB:ETHTHB,5200.0,5309.0,5116.0,5288.0,307.86005886
2019-09-07,BITKUB:ETHTHB,5289.0,5359.0,5081.0,5322.0,441.41447813
2019-09-08,BITKUB:ETHTHB,5344.0,5500.0,5100.0,5440.0,906.38889328
2019-09-09,BITKUB:ETHTHB,5455.0,5850.0,5308.0,5850.0,751.13687653
2019-09-10,BITKUB:ETHTHB,5402.0,5850.0,5402.0,5538.0,402.4334297
2019-09-11,BITKUB:ETHTHB,5538.0,5538.0,5200.0,5460.0,317.6207064
2019-09-12,BITKUB:ETHTHB,5460.0,5482.27,5300.0,5482.27,389.82077043
2019-09-13,BITKUB:ETHTHB,5482.27,5490.25,5397.01,5427.0,306.44893873
2019-09-14,BITKUB:ETHTHB,5427.0,5600.0,5406.1,5595.81,833.493452
2019-09-15,BITKUB:ETHTHB,5595.0,5800.0,5595.0,5760.0,1035.74987819
2019-09-16,BITKUB:ETHTHB,5755.0,5900.0,5702.0,5793.0,1150.97395649
2019-09-17,BITKUB:ETHTHB,5793.0,6347.0,5700.0,6300.0,2611.39537802
2019-09-18,BITKUB:ETHTHB,6300.0,6608.0,6200.0,6469.0,2299.4673204
2019-09-19,BITKUB:ETHTHB,6470.0,6650.0,6050.0,6635.0,2012.59083873
2019-09-20,BITKUB:ETHTHB,6635.0,6796.88,6502.01,6585.0,1187.49873172
2019-09-21,BITKUB:ETHTHB,6570.0,6680.0,6500.0,6612.0,681.47362035
2019-09-22,BITKUB:ETHTHB,6610.0,6610.0,6301.0,6390.47,994.37852315
2019-09-23,BITKUB:ETHTHB,6390.47,6420.0,6290.0,6359.0,710.06163324
2019-09-24,BITKUB:ETHTHB,6348.5,6357.0,5762.01,5800.0,1803.17834436
2019-09-25,BITKUB:ETHTHB,5825.3,5825.3,5012.22,5194.0,1815.35701693
2019-09-26,BITKUB:ETHTHB,5194.0,6000.0,4650.0,4985.67,1821.62482259
2019-09-27,BITKUB:ETHTHB,4966.48,5248.0,4920.02,5154.7,1320.5555251
2019-09-28,BITKUB:ETHTHB,5142.84,5455.0,5142.71,5360.0,1097.34186704
2019-09-29,BITKUB:ETHTHB,5378.66,5395.0,5076.0,5239.0,993.9544071
2019-09-30,BITKUB:ETHTHB,5239.0,5500.0,5005.0,5405.01,2098.22608271
2019-10-01,BITKUB:ETHTHB,5405.03,5710.32,5351.03,5525.0,1351.60172757
2019-10-02,BITKUB:ETHTHB,5520.0,5520.0,5390.01,5448.0,1002.72223355
2019-10-03,BITKUB:ETHTHB,5448.0,5540.0,5300.0,5384.99,1020.70805836
2019-10-04,BITKUB:ETHTHB,5383.68,5402.0,5268.0,5380.0,592.32550814
2019-10-05,BITKUB:ETHTHB,5402.0,5420.0,5280.0,5333.99,315.21418738
2019-10-06,BITKUB:ETHTHB,5339.35,5498.0,5300.0,5315.0,950.89568108
2019-10-07,BITKUB:ETHTHB,5315.0,5455.0,5200.0,5455.0,1253.50196333
2019-10-08,BITKUB:ETHTHB,5455.0,5570.0,5400.0,5457.5,889.21850079
2019-10-09,BITKUB:ETHTHB,5477.0,5900.0,5435.14,5789.01,1358.48154563
2019-10-10,BITKUB:ETHTHB,5789.01,5855.0,5700.0,5800.0,1192.44304998
2019-10-11,BITKUB:ETHTHB,5800.0,5890.0,5512.01,5593.99,1022.88269573
2019-10-12,BITKUB:ETHTHB,5591.99,5665.97,5510.0,5620.0,879.64456699
2019-10-13,BITKUB:ETHTHB,5580.04,5620.0,5460.0,5588.0,728.48965426
2019-10-14,BITKUB:ETHTHB,5588.0,5595.0,5415.0,5580.0,731.49536574
2019-10-15,BITKUB:ETHTHB,5580.0,5666.0,5500.0,5510.01,953.86053005
2019-10-16,BITKUB:ETHTHB,5540.33,5569.97,5260.01,5317.0,1018.95759116
2019-10-17,BITKUB:ETHTHB,5300.01,5408.87,5239.0,5340.11,611.68969213
2019-10-18,BITKUB:ETHTHB,5379.98,5400.0,5200.0,5260.0,424.701164
2019-10-19,BITKUB:ETHTHB,5260.0,5290.0,5210.0,5210.0,424.7729065
2019-10-20,BITKUB:ETHTHB,5210.0,5283.0,5121.0,5250.0,490.82312378
2019-10-21,BITKUB:ETHTHB,5250.0,5350.0,5150.0,5261.0,621.29779053
2019-10-22,BITKUB:ETHTHB,5257.0,5292.95,5205.0,5245.0,496.09693133
2019-10-23,BITKUB:ETHTHB,5238.99,5238.99,4770.0,4854.0,1072.66667528
2019-10-24,BITKUB:ETHTHB,4866.64,5064.0,4850.0,4936.01,375.85632489
2019-10-25,BITKUB:ETHTHB,4970.12,5369.0,4852.57,5330.05,867.24335294
2019-10-26,BITKUB:ETHTHB,5357.0,5742.0,5225.2,5326.0,2672.5717515
2019-10-27,BITKUB:ETHTHB,5326.0,5500.0,5258.01,5499.8,933.36820958
2019-10-28,BITKUB:ETHTHB,5500.0,5544.0,5400.0,5474.2,856.76428751
2019-10-29,BITKUB:ETHTHB,5463.0,5599.89,5421.0,5555.0,1010.96941859
2019-10-30,BITKUB:ETHTHB,5555.0,5730.0,5450.0,5513.0,1289.46452249
2019-10-31,BITKUB:ETHTHB,5499.0,5549.99,5401.0,5495.04,561.86860085
2019-11-01,BITKUB:ETHTHB,5490.0,5531.0,5400.0,5467.0,605.94703039
2019-11-02,BITKUB:ETHTHB,5455.0,5500.0,5408.01,5485.0,459.90043032
2019-11-03,BITKUB:ETHTHB,5486.0,5488.99,5416.0,5454.55,382.90985872
2019-11-04,BITKUB:ETHTHB,5453.0,5594.99,5362.01,5594.99,1313.2909979
2019-11-05,BITKUB:ETHTHB,5545.99,5656.0,5460.03,5602.0,1119.3727007
2019-11-06,BITKUB:ETHTHB,5602.01,5761.99,5580.0,5719.69,1009.83952083
2019-11-07,BITKUB:ETHTHB,5675.0,5720.0,5506.0,5598.99,779.31940265
2019-11-08,BITKUB:ETHTHB,5598.98,5639.99,5501.0,5535.0,692.48791796
2019-11-09,BITKUB:ETHTHB,5524.26,5629.99,5505.01,5599.98,274.31297821
2019-11-10,BITKUB:ETHTHB,5599.99,5743.0,5520.0,5706.88,922.38941388
2019-11-11,BITKUB:ETHTHB,5734.99,5734.99,5520.0,5634.99,815.64946389
2019-11-12,BITKUB:ETHTHB,5630.0,5645.0,5555.0,5560.0,512.97821689
2019-11-13,BITKUB:ETHTHB,5570.0,5669.98,5560.0,5645.0,471.06959922
2019-11-14,BITKUB:ETHTHB,5664.86,5690.0,5580.0,5613.8,640.89707119
2019-11-15,BITKUB:ETHTHB,5608.23,5620.47,5425.0,5441.5,553.19908683
2019-11-16,BITKUB:ETHTHB,5461.52,5520.0,5426.01,5491.0,241.91556043
2019-11-17,BITKUB:ETHTHB,5490.0,5596.5,5450.0,5532.83,320.92755272
2019-11-18,BITKUB:ETHTHB,5532.84,5580.0,5480.0,5480.0,407.58047901
2019-11-19,BITKUB:ETHTHB,5472.27,5498.21,5200.0,5244.01,842.92112052
2019-11-20,BITKUB:ETHTHB,5292.36,5350.0,5229.0,5307.59,358.33435819
2019-11-21,BITKUB:ETHTHB,5307.0,5367.3,4837.88,4926.05,758.68448907
2019-11-22,BITKUB:ETHTHB,4926.02,5000.0,4302.16,4630.16,1144.21123095
2019-11-23,BITKUB:ETHTHB,4563.41,4776.99,4500.01,4700.06,439.97704327
2019-11-24,BITKUB:ETHTHB,4707.5,4749.99,4400.01,4473.76,370.15513288
2019-11-25,BITKUB:ETHTHB,4450.0,4632.87,4070.25,4575.67,989.94533769
2019-11-26,BITKUB:ETHTHB,4579.88,4599.99,4362.58,4468.99,785.32329986
2019-11-27,BITKUB:ETHTHB,4415.0,4629.0,4303.0,4613.44,842.5518424
2019-11-28,BITKUB:ETHTHB,4628.0,4741.96,4566.0,4711.75,754.91153222
2019-11-29,BITKUB:ETHTHB,4711.75,4891.94,4615.0,4860.01,620.82921605
2019-11-30,BITKUB:ETHTHB,4860.09,4867.99,4704.0,4714.99,728.71229365
2019-12-01,BITKUB:ETHTHB,4713.2,4750.0,4559.06,4684.99,567.67689346
2019-12-02,BITKUB:ETHTHB,4634.25,4710.0,4500.19,4548.99,754.70889971
2019-12-03,BITKUB:ETHTHB,4530.0,4563.09,4451.66,4500.1,328.87969446
2019-12-04,BITKUB:ETHTHB,4502.28,4574.99,4399.0,4503.0,374.86467174
2019-12-05,BITKUB:ETHTHB,4528.98,4547.0,4385.0,4465.0,534.90303917
2019-12-06,BITKUB:ETHTHB,4465.0,4491.99,4420.0,4454.9,459.23382376
2019-12-07,BITKUB:ETHTHB,4426.01,4499.0,4425.0,4489.0,527.70230718
2019-12-08,BITKUB:ETHTHB,4471.4,4550.0,4443.32,4550.0,515.76719219
2019-12-09,BITKUB:ETHTHB,4550.0,4570.0,4500.0,4502.0,568.57366646
2019-12-10,BITKUB:ETHTHB,4502.0,4523.99,4425.55,4425.55,787.61424537
2019-12-11,BITKUB:ETHTHB,4425.55,4478.0,4350.0,4369.99,520.23098086
2019-12-12,BITKUB:ETHTHB,4369.98,4409.92,4292.95,4352.04,542.21513575
2019-12-13,BITKUB:ETHTHB,4360.12,4409.99,4294.21,4335.22,719.40099197
2019-12-14,BITKUB:ETHTHB,4340.24,4398.89,4270.69,4280.71,413.60500842
2019-12-15,BITKUB:ETHTHB,4280.04,4348.95,4227.03,4311.99,515.30217844
2019-12-16,BITKUB:ETHTHB,4278.0,4327.98,4225.25,4244.1,570.88023833
2019-12-17,BITKUB:ETHTHB,4243.99,4250.11,3850.1,3890.0,795.72000316
2019-12-18,BITKUB:ETHTHB,3880.01,3895.0,3580.02,3850.0,829.15400023
2019-12-19,BITKUB:ETHTHB,3730.25,4027.26,3730.25,3859.99,657.06045156
2019-12-20,BITKUB:ETHTHB,3859.99,3895.58,3800.01,3859.65,500.59886964
2019-12-21,BITKUB:ETHTHB,3840.14,3900.0,3830.0,3844.01,419.62259604
2019-12-22,BITKUB:ETHTHB,3844.88,3938.0,3830.0,3938.0,404.9497837
2019-12-23,BITKUB:ETHTHB,3925.0,4050.0,3909.76,3970.0,689.49144076
2019-12-24,BITKUB:ETHTHB,3965.0,3965.0,3800.01,3860.0,1152.28745477
2019-12-25,BITKUB:ETHTHB,3885.0,3900.0,3750.01,3780.0,801.28187295
2019-12-26,BITKUB:ETHTHB,3779.0,3870.0,3756.0,3870.0,495.73119
2019-12-27,BITKUB:ETHTHB,3874.0,3959.0,3750.0,3795.02,837.8466225
2019-12-28,BITKUB:ETHTHB,3800.0,3878.93,3782.0,3831.0,478.81482928
2019-12-29,BITKUB:ETHTHB,3859.0,4020.0,3831.06,3980.0,606.97154505
2019-12-30,BITKUB:ETHTHB,3990.0,4120.0,3920.01,3940.0,1248.85597334
2019-12-31,BITKUB:ETHTHB,3948.0,3995.0,3885.03,3900.0,342.65376919
2020-01-01,BITKUB:ETHTHB,3900.0,3965.0,3850.0,3925.27,349.88891903
2020-01-02,BITKUB:ETHTHB,3937.42,3966.46,3850.0,3860.0,588.92606512
